"","Year","Points.x","From","To","Jury","Draw","Artist","Song","Language","Place","Points.y","Type","track.album.name","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","track.duration_ms","track.name","key_name","mode_name","track.album.release_date","repeat_artist","NPoints"
"6280",2017,3,"Australia","United Kingdom","T",18,"lucie jones","""Never Give Up on You""","English",15,111,"f","Never Give up on You",0.41,0.372,"F major",-8.181,1,0.0419,0.397,0,0.325,0.253,128.437,179947,"Never Give up on You","F","major","2017-01-27",0,1.5
"6281",2017,8,"Austria","Belgium","T",5,"blanche","""City Lights""","English",4,165,"sf1","City Lights",0.607,0.449,"C minor",-8.785,0,0.027,0.234,7.31e-06,0.208,0.142,129.947,174576,"City Lights","C","minor","2017-03-08",0,4
"6282",2017,8,"Austria","Belgium","T",23,"blanche","""City Lights""","English",4,363,"f","City Lights",0.607,0.449,"C minor",-8.785,0,0.027,0.234,7.31e-06,0.208,0.142,129.947,174576,"City Lights","C","minor","2017-03-08",0,4
"6283",2017,7,"Austria","Bulgaria","T",15,"kristian kostov","""Beautiful Mess""","English",1,403,"sf2","Beautiful Mess",0.408,0.506,"C minor",-8.24,0,0.0355,0.419,0,0.108,0.213,125.576,180952,"Beautiful Mess","C","minor","2017-03-13",0,3.5
"6284",2017,7,"Austria","Bulgaria","T",25,"kristian kostov","""Beautiful Mess""","English",2,615,"f","Beautiful Mess",0.408,0.506,"C minor",-8.24,0,0.0355,0.419,0,0.108,0.213,125.576,180952,"Beautiful Mess","C","minor","2017-03-13",0,3.5
"6285",2017,4,"Austria","Croatia","T",11,"jacques houdek","""My Friend""","English, Italian",8,141,"sf2","My Friend",0.42,0.654,"C major",-5.825,1,0.0492,0.209,8.18e-06,0.169,0.302,137.958,180217,"My Friend","C","major","2017-03-03",0,2
"6286",2017,4,"Austria","Croatia","T",13,"jacques houdek","""My Friend""","English, Italian",13,128,"f","My Friend",0.42,0.654,"C major",-5.825,1,0.0492,0.209,8.18e-06,0.169,0.302,137.958,180217,"My Friend","C","major","2017-03-03",0,2
"6287",2017,6,"Austria","Italy","T",9,"francesco gabbani","""Occidentali's Karma""","Italian",6,334,"f","Occidentali's Karma",0.669,0.832,"A# major",-4.014,1,0.075,0.0424,3.89e-06,0.111,0.582,114.046,217625,"Occidentali's Karma - Radio Edit","A#","major","2017-02-09",0,3
"6288",2017,3,"Austria","Moldova","T",12,"sunstroke project","""Hey, Mamma!""","English",2,291,"sf1","Hey Mamma",0.833,0.806,"A# minor",-5.946,0,0.113,0.231,0.00944,0.0681,0.64,110.098,179625,"Hey Mamma - Radio Edit","A#","minor","2017-02-20",0,1.5
"6289",2017,3,"Austria","Moldova","T",7,"sunstroke project","""Hey, Mamma!""","English",3,374,"f","Hey Mamma",0.833,0.806,"A# minor",-5.946,0,0.113,0.231,0.00944,0.0681,0.64,110.098,179625,"Hey Mamma - Radio Edit","A#","minor","2017-02-20",0,1.5
"6290",2017,2,"Austria","Poland","T",11,"kasia mos","""Flashlight""","English",9,119,"sf1","Flashlight",0.441,0.682,"D major",-5.716,1,0.0513,0.0569,0.00154,0.367,0.194,119.911,180549,"Flashlight","D","major","2017-03-10",0,1
"6291",2017,2,"Austria","Poland","T",2,"kasia mos","""Flashlight""","English",22,64,"f","Flashlight",0.441,0.682,"D major",-5.716,1,0.0513,0.0569,0.00154,0.367,0.194,119.911,180549,"Flashlight","D","major","2017-03-10",0,1
"6292",2017,12,"Austria","Portugal","T",9,"salvador sobral","""Amar pelos dois""","Portuguese",1,370,"sf1","Amar Pelos Dois",0.215,0.0952,"F major",-17.769,1,0.0358,0.853,0.00426,0.261,0.16,172.692,185080,"Amar Pelos Dois","F","major","2017-03-10",0,6
"6293",2017,12,"Austria","Portugal","T",11,"salvador sobral","""Amar pelos dois""","Portuguese",1,758,"f","Amar Pelos Dois",0.215,0.0952,"F major",-17.769,1,0.0358,0.853,0.00426,0.261,0.16,172.692,185080,"Amar Pelos Dois","F","major","2017-03-10",0,6
"6294",2017,10,"Austria","Romania","T",5,"ilinca ft. alex florea","""Yodel It!""","English",6,174,"sf2","Yodel It!",0.504,0.874,"A# major",-6.791,1,0.115,0.00299,0,0.184,0.787,173.988,176587,"Yodel It!","A#","major","2017-01-30",0,5
"6295",2017,10,"Austria","Romania","T",20,"ilinca ft. alex florea","""Yodel It!""","English",7,282,"f","Yodel It!",0.504,0.874,"A# major",-6.791,1,0.115,0.00299,0,0.184,0.787,173.988,176587,"Yodel It!","A#","major","2017-01-30",0,5
"6296",2017,1,"Austria","Sweden","T",1,"robin bengtsson","""I Can't Go On""","English",3,227,"sf1","I Can't Go On",0.733,0.672,"E minor",-5.047,0,0.0427,0.0308,0,0.163,0.463,109.007,183990,"I Can´t Go On","E","minor","2017-02-26",0,0.5
"6297",2017,1,"Austria","Sweden","T",24,"robin bengtsson","""I Can't Go On""","English",5,344,"f","I Can't Go On",0.733,0.672,"E minor",-5.047,0,0.0427,0.0308,0,0.163,0.463,109.007,183990,"I Can´t Go On","E","minor","2017-02-26",0,0.5
"6298",2017,4,"Azerbaijan","Belgium","T",5,"blanche","""City Lights""","English",4,165,"sf1","City Lights",0.607,0.449,"C minor",-8.785,0,0.027,0.234,7.31e-06,0.208,0.142,129.947,174576,"City Lights","C","minor","2017-03-08",0,2
"6299",2017,4,"Azerbaijan","Belgium","T",23,"blanche","""City Lights""","English",4,363,"f","City Lights",0.607,0.449,"C minor",-8.785,0,0.027,0.234,7.31e-06,0.208,0.142,129.947,174576,"City Lights","C","minor","2017-03-08",0,2
"6300",2017,12,"Azerbaijan","Bulgaria","T",15,"kristian kostov","""Beautiful Mess""","English",1,403,"sf2","Beautiful Mess",0.408,0.506,"C minor",-8.24,0,0.0355,0.419,0,0.108,0.213,125.576,180952,"Beautiful Mess","C","minor","2017-03-13",0,6
"6301",2017,12,"Azerbaijan","Bulgaria","T",25,"kristian kostov","""Beautiful Mess""","English",2,615,"f","Beautiful Mess",0.408,0.506,"C minor",-8.24,0,0.0355,0.419,0,0.108,0.213,125.576,180952,"Beautiful Mess","C","minor","2017-03-13",0,6
"6302",2017,5,"Azerbaijan","France","T",26,"alma","""Requiem""","French, English",12,135,"f","Requiem (Eurovision version)",0.548,0.783,"B minor",-5.118,0,0.143,0.138,0,0.14,0.461,108.26,180538,"Requiem - Eurovision Version","B","minor","2017-03-15",0,2.5
"6303",2017,1,"Azerbaijan","Israel","T",18,"imri","""I Feel Alive""","English",3,207,"sf2","I Feel Alive",0.645,0.669,"C minor",-6.33,0,0.0371,0.296,0,0.0693,0.457,125.027,180480,"I Feel Alive","C","minor","2017-03-31",0,0.5
"6304",2017,1,"Azerbaijan","Israel","T",1,"imri","""I Feel Alive""","English",23,39,"f","I Feel Alive",0.645,0.669,"C minor",-6.33,0,0.0371,0.296,0,0.0693,0.457,125.027,180480,"I Feel Alive","C","minor","2017-03-31",0,0.5
"6305",2017,6,"Azerbaijan","Italy","T",9,"francesco gabbani","""Occidentali's Karma""","Italian",6,334,"f","Occidentali's Karma",0.669,0.832,"A# major",-4.014,1,0.075,0.0424,3.89e-06,0.111,0.582,114.046,217625,"Occidentali's Karma - Radio Edit","A#","major","2017-02-09",0,3
"6306",2017,10,"Azerbaijan","Moldova","T",12,"sunstroke project","""Hey, Mamma!""","English",2,291,"sf1","Hey Mamma",0.833,0.806,"A# minor",-5.946,0,0.113,0.231,0.00944,0.0681,0.64,110.098,179625,"Hey Mamma - Radio Edit","A#","minor","2017-02-20",0,5
"6307",2017,10,"Azerbaijan","Moldova","T",7,"sunstroke project","""Hey, Mamma!""","English",3,374,"f","Hey Mamma",0.833,0.806,"A# minor",-5.946,0,0.113,0.231,0.00944,0.0681,0.64,110.098,179625,"Hey Mamma - Radio Edit","A#","minor","2017-02-20",0,5
"6308",2017,8,"Azerbaijan","Portugal","T",9,"salvador sobral","""Amar pelos dois""","Portuguese",1,370,"sf1","Amar Pelos Dois",0.215,0.0952,"F major",-17.769,1,0.0358,0.853,0.00426,0.261,0.16,172.692,185080,"Amar Pelos Dois","F","major","2017-03-10",0,4
"6309",2017,8,"Azerbaijan","Portugal","T",11,"salvador sobral","""Amar pelos dois""","Portuguese",1,758,"f","Amar Pelos Dois",0.215,0.0952,"F major",-17.769,1,0.0358,0.853,0.00426,0.261,0.16,172.692,185080,"Amar Pelos Dois","F","major","2017-03-10",0,4
"6310",2017,2,"Azerbaijan","Romania","T",5,"ilinca ft. alex florea","""Yodel It!""","English",6,174,"sf2","Yodel It!",0.504,0.874,"A# major",-6.791,1,0.115,0.00299,0,0.184,0.787,173.988,176587,"Yodel It!","A#","major","2017-01-30",0,1
"6311",2017,2,"Azerbaijan","Romania","T",20,"ilinca ft. alex florea","""Yodel It!""","English",7,282,"f","Yodel It!",0.504,0.874,"A# major",-6.791,1,0.115,0.00299,0,0.184,0.787,173.988,176587,"Yodel It!","A#","major","2017-01-30",0,1
"6312",2017,3,"Azerbaijan","Sweden","T",1,"robin bengtsson","""I Can't Go On""","English",3,227,"sf1","I Can't Go On",0.733,0.672,"E minor",-5.047,0,0.0427,0.0308,0,0.163,0.463,109.007,183990,"I Can´t Go On","E","minor","2017-02-26",0,1.5
"6313",2017,3,"Azerbaijan","Sweden","T",24,"robin bengtsson","""I Can't Go On""","English",5,344,"f","I Can't Go On",0.733,0.672,"E minor",-5.047,0,0.0427,0.0308,0,0.163,0.463,109.007,183990,"I Can´t Go On","E","minor","2017-02-26",0,1.5
"6314",2017,6,"Belarus","Belgium","T",5,"blanche","""City Lights""","English",4,165,"sf1","City Lights",0.607,0.449,"C minor",-8.785,0,0.027,0.234,7.31e-06,0.208,0.142,129.947,174576,"City Lights","C","minor","2017-03-08",0,3
"6315",2017,6,"Belarus","Belgium","T",23,"blanche","""City Lights""","English",4,363,"f","City Lights",0.607,0.449,"C minor",-8.785,0,0.027,0.234,7.31e-06,0.208,0.142,129.947,174576,"City Lights","C","minor","2017-03-08",0,3
"6316",2017,12,"Belarus","Bulgaria","T",15,"kristian kostov","""Beautiful Mess""","English",1,403,"sf2","Beautiful Mess",0.408,0.506,"C minor",-8.24,0,0.0355,0.419,0,0.108,0.213,125.576,180952,"Beautiful Mess","C","minor","2017-03-13",0,6
"6317",2017,12,"Belarus","Bulgaria","T",25,"kristian kostov","""Beautiful Mess""","English",2,615,"f","Beautiful Mess",0.408,0.506,"C minor",-8.24,0,0.0355,0.419,0,0.108,0.213,125.576,180952,"Beautiful Mess","C","minor","2017-03-13",0,6
"6318",2017,4,"Belarus","France","T",26,"alma","""Requiem""","French, English",12,135,"f","Requiem (Eurovision version)",0.548,0.783,"B minor",-5.118,0,0.143,0.138,0,0.14,0.461,108.26,180538,"Requiem - Eurovision Version","B","minor","2017-03-15",0,2
"6319",2017,10,"Belarus","Moldova","T",12,"sunstroke project","""Hey, Mamma!""","English",2,291,"sf1","Hey Mamma",0.833,0.806,"A# minor",-5.946,0,0.113,0.231,0.00944,0.0681,0.64,110.098,179625,"Hey Mamma - Radio Edit","A#","minor","2017-02-20",0,5
"6320",2017,10,"Belarus","Moldova","T",7,"sunstroke project","""Hey, Mamma!""","English",3,374,"f","Hey Mamma",0.833,0.806,"A# minor",-5.946,0,0.113,0.231,0.00944,0.0681,0.64,110.098,179625,"Hey Mamma - Radio Edit","A#","minor","2017-02-20",0,5
"6321",2017,5,"Belarus","Norway","T",12,"jowst","""Grab the Moment""","English",5,189,"sf2","Grab The Moment",0.693,0.612,"E minor",-6.665,0,0.0941,0.117,0,0.0905,0.316,104.014,175083,"Grab the Moment","E","minor","2017-02-15",0,2.5
"6322",2017,5,"Belarus","Norway","T",17,"jowst","""Grab the Moment""","English",10,158,"f","Grab The Moment",0.693,0.612,"E minor",-6.665,0,0.0941,0.117,0,0.0905,0.316,104.014,175083,"Grab the Moment","E","minor","2017-02-15",0,2.5
"6323",2017,7,"Belarus","Portugal","T",9,"salvador sobral","""Amar pelos dois""","Portuguese",1,370,"sf1","Amar Pelos Dois",0.215,0.0952,"F major",-17.769,1,0.0358,0.853,0.00426,0.261,0.16,172.692,185080,"Amar Pelos Dois","F","major","2017-03-10",0,3.5
"6324",2017,7,"Belarus","Portugal","T",11,"salvador sobral","""Amar pelos dois""","Portuguese",1,758,"f","Amar Pelos Dois",0.215,0.0952,"F major",-17.769,1,0.0358,0.853,0.00426,0.261,0.16,172.692,185080,"Amar Pelos Dois","F","major","2017-03-10",0,3.5
"6325",2017,2,"Belarus","Romania","T",5,"ilinca ft. alex florea","""Yodel It!""","English",6,174,"sf2","Yodel It!",0.504,0.874,"A# major",-6.791,1,0.115,0.00299,0,0.184,0.787,173.988,176587,"Yodel It!","A#","major","2017-01-30",0,1
"6326",2017,2,"Belarus","Romania","T",20,"ilinca ft. alex florea","""Yodel It!""","English",7,282,"f","Yodel It!",0.504,0.874,"A# major",-6.791,1,0.115,0.00299,0,0.184,0.787,173.988,176587,"Yodel It!","A#","major","2017-01-30",0,1
"6327",2017,3,"Belarus","Sweden","T",1,"robin bengtsson","""I Can't Go On""","English",3,227,"sf1","I Can't Go On",0.733,0.672,"E minor",-5.047,0,0.0427,0.0308,0,0.163,0.463,109.007,183990,"I Can´t Go On","E","minor","2017-02-26",0,1.5
"6328",2017,3,"Belarus","Sweden","T",24,"robin bengtsson","""I Can't Go On""","English",5,344,"f","I Can't Go On",0.733,0.672,"E minor",-5.047,0,0.0427,0.0308,0,0.163,0.463,109.007,183990,"I Can´t Go On","E","minor","2017-02-26",0,1.5
"6329",2017,1,"Belarus","Ukraine","T",22,"o.torvald","""Time""","English",24,36,"f","Time",0.569,0.903,"C# minor",-4.825,0,0.0786,0.00255,0.00128,0.121,0.315,101.952,186470,"Time","C#","minor","2017-02-17",0,0.5
"6330",2017,8,"Belgium","Bulgaria","T",15,"kristian kostov","""Beautiful Mess""","English",1,403,"sf2","Beautiful Mess",0.408,0.506,"C minor",-8.24,0,0.0355,0.419,0,0.108,0.213,125.576,180952,"Beautiful Mess","C","minor","2017-03-13",0,4
"6331",2017,8,"Belgium","Bulgaria","T",25,"kristian kostov","""Beautiful Mess""","English",2,615,"f","Beautiful Mess",0.408,0.506,"C minor",-8.24,0,0.0355,0.419,0,0.108,0.213,125.576,180952,"Beautiful Mess","C","minor","2017-03-13",0,4
"6332",2017,3,"Belgium","France","T",26,"alma","""Requiem""","French, English",12,135,"f","Requiem (Eurovision version)",0.548,0.783,"B minor",-5.118,0,0.143,0.138,0,0.14,0.461,108.26,180538,"Requiem - Eurovision Version","B","minor","2017-03-15",0,1.5
"6333",2017,5,"Belgium","Italy","T",9,"francesco gabbani","""Occidentali's Karma""","Italian",6,334,"f","Occidentali's Karma",0.669,0.832,"A# major",-4.014,1,0.075,0.0424,3.89e-06,0.111,0.582,114.046,217625,"Occidentali's Karma - Radio Edit","A#","major","2017-02-09",0,2.5
"6334",2017,7,"Belgium","Moldova","T",12,"sunstroke project","""Hey, Mamma!""","English",2,291,"sf1","Hey Mamma",0.833,0.806,"A# minor",-5.946,0,0.113,0.231,0.00944,0.0681,0.64,110.098,179625,"Hey Mamma - Radio Edit","A#","minor","2017-02-20",0,3.5
"6335",2017,7,"Belgium","Moldova","T",7,"sunstroke project","""Hey, Mamma!""","English",3,374,"f","Hey Mamma",0.833,0.806,"A# minor",-5.946,0,0.113,0.231,0.00944,0.0681,0.64,110.098,179625,"Hey Mamma - Radio Edit","A#","minor","2017-02-20",0,3.5
"6336",2017,4,"Belgium","Poland","T",11,"kasia mos","""Flashlight""","English",9,119,"sf1","Flashlight",0.441,0.682,"D major",-5.716,1,0.0513,0.0569,0.00154,0.367,0.194,119.911,180549,"Flashlight","D","major","2017-03-10",0,2
"6337",2017,4,"Belgium","Poland","T",2,"kasia mos","""Flashlight""","English",22,64,"f","Flashlight",0.441,0.682,"D major",-5.716,1,0.0513,0.0569,0.00154,0.367,0.194,119.911,180549,"Flashlight","D","major","2017-03-10",0,2
"6338",2017,12,"Belgium","Portugal","T",9,"salvador sobral","""Amar pelos dois""","Portuguese",1,370,"sf1","Amar Pelos Dois",0.215,0.0952,"F major",-17.769,1,0.0358,0.853,0.00426,0.261,0.16,172.692,185080,"Amar Pelos Dois","F","major","2017-03-10",0,6
"6339",2017,12,"Belgium","Portugal","T",11,"salvador sobral","""Amar pelos dois""","Portuguese",1,758,"f","Amar Pelos Dois",0.215,0.0952,"F major",-17.769,1,0.0358,0.853,0.00426,0.261,0.16,172.692,185080,"Amar Pelos Dois","F","major","2017-03-10",0,6
"6340",2017,6,"Belgium","Romania","T",5,"ilinca ft. alex florea","""Yodel It!""","English",6,174,"sf2","Yodel It!",0.504,0.874,"A# major",-6.791,1,0.115,0.00299,0,0.184,0.787,173.988,176587,"Yodel It!","A#","major","2017-01-30",0,3
"6341",2017,6,"Belgium","Romania","T",20,"ilinca ft. alex florea","""Yodel It!""","English",7,282,"f","Yodel It!",0.504,0.874,"A# major",-6.791,1,0.115,0.00299,0,0.184,0.787,173.988,176587,"Yodel It!","A#","major","2017-01-30",0,3
"6342",2017,2,"Belgium","Sweden","T",1,"robin bengtsson","""I Can't Go On""","English",3,227,"sf1","I Can't Go On",0.733,0.672,"E minor",-5.047,0,0.0427,0.0308,0,0.163,0.463,109.007,183990,"I Can´t Go On","E","minor","2017-02-26",0,1
"6343",2017,2,"Belgium","Sweden","T",24,"robin bengtsson","""I Can't Go On""","English",5,344,"f","I Can't Go On",0.733,0.672,"E minor",-5.047,0,0.0427,0.0308,0,0.163,0.463,109.007,183990,"I Can´t Go On","E","minor","2017-02-26",0,1
"6344",2017,10,"Belgium","Netherlands","T",6,"og3ne","""Lights and Shadows""","English",4,200,"sf2","Lights and Shadows",0.408,0.728,"F# major",-5.186,1,0.0775,0.225,0,0.141,0.51,128.251,180113,"Lights and Shadows","F#","major","2017-03-04",0,5
"6345",2017,10,"Belgium","Netherlands","T",6,"og3ne","""Lights and Shadows""","English",11,150,"f","Lights and Shadows",0.408,0.728,"F# major",-5.186,1,0.0775,0.225,0,0.141,0.51,128.251,180113,"Lights and Shadows","F#","major","2017-03-04",0,5
"6346",2017,4,"Bulgaria","Belgium","T",5,"blanche","""City Lights""","English",4,165,"sf1","City Lights",0.607,0.449,"C minor",-8.785,0,0.027,0.234,7.31e-06,0.208,0.142,129.947,174576,"City Lights","C","minor","2017-03-08",0,2
"6347",2017,4,"Bulgaria","Belgium","T",23,"blanche","""City Lights""","English",4,363,"f","City Lights",0.607,0.449,"C minor",-8.785,0,0.027,0.234,7.31e-06,0.208,0.142,129.947,174576,"City Lights","C","minor","2017-03-08",0,2
"6348",2017,1,"Bulgaria","Croatia","T",11,"jacques houdek","""My Friend""","English, Italian",8,141,"sf2","My Friend",0.42,0.654,"C major",-5.825,1,0.0492,0.209,8.18e-06,0.169,0.302,137.958,180217,"My Friend","C","major","2017-03-03",0,0.5
"6349",2017,1,"Bulgaria","Croatia","T",13,"jacques houdek","""My Friend""","English, Italian",13,128,"f","My Friend",0.42,0.654,"C major",-5.825,1,0.0492,0.209,8.18e-06,0.169,0.302,137.958,180217,"My Friend","C","major","2017-03-03",0,0.5
"6350",2017,3,"Bulgaria","Cyprus","T",15,"hovig","""Gravity""","English",5,164,"sf1","Gravity",0.583,0.696,"A# minor",-7.25,0,0.0891,0.039,0,0.101,0.725,75.052,179961,"Gravity","A#","minor","2017-03-02",0,1.5
"6351",2017,3,"Bulgaria","Cyprus","T",19,"hovig","""Gravity""","English",21,68,"f","Gravity",0.583,0.696,"A# minor",-7.25,0,0.0891,0.039,0,0.101,0.725,75.052,179961,"Gravity","A#","minor","2017-03-02",0,1.5
"6352",2017,12,"Bulgaria","France","T",26,"alma","""Requiem""","French, English",12,135,"f","Requiem (Eurovision version)",0.548,0.783,"B minor",-5.118,0,0.143,0.138,0,0.14,0.461,108.26,180538,"Requiem - Eurovision Version","B","minor","2017-03-15",0,6
"6353",2017,5,"Bulgaria","Greece","T",10,"demy","""This Is Love""","English",10,115,"sf1","This Is Love",0.54,0.68,"A minor",-7.851,0,0.0299,0.000356,0.000254,0.112,0.221,127.988,180000,"This Is Love","A","minor","2017-03-07",0,2.5
"6354",2017,5,"Bulgaria","Greece","T",15,"demy","""This Is Love""","English",19,77,"f","This Is Love",0.54,0.68,"A minor",-7.851,0,0.0299,0.000356,0.000254,0.112,0.221,127.988,180000,"This Is Love","A","minor","2017-03-07",0,2.5
"6355",2017,10,"Bulgaria","Moldova","T",12,"sunstroke project","""Hey, Mamma!""","English",2,291,"sf1","Hey Mamma",0.833,0.806,"A# minor",-5.946,0,0.113,0.231,0.00944,0.0681,0.64,110.098,179625,"Hey Mamma - Radio Edit","A#","minor","2017-02-20",0,5
"6356",2017,10,"Bulgaria","Moldova","T",7,"sunstroke project","""Hey, Mamma!""","English",3,374,"f","Hey Mamma",0.833,0.806,"A# minor",-5.946,0,0.113,0.231,0.00944,0.0681,0.64,110.098,179625,"Hey Mamma - Radio Edit","A#","minor","2017-02-20",0,5
"6357",2017,7,"Bulgaria","Portugal","T",9,"salvador sobral","""Amar pelos dois""","Portuguese",1,370,"sf1","Amar Pelos Dois",0.215,0.0952,"F major",-17.769,1,0.0358,0.853,0.00426,0.261,0.16,172.692,185080,"Amar Pelos Dois","F","major","2017-03-10",0,3.5
"6358",2017,7,"Bulgaria","Portugal","T",11,"salvador sobral","""Amar pelos dois""","Portuguese",1,758,"f","Amar Pelos Dois",0.215,0.0952,"F major",-17.769,1,0.0358,0.853,0.00426,0.261,0.16,172.692,185080,"Amar Pelos Dois","F","major","2017-03-10",0,3.5
"6359",2017,8,"Bulgaria","Romania","T",5,"ilinca ft. alex florea","""Yodel It!""","English",6,174,"sf2","Yodel It!",0.504,0.874,"A# major",-6.791,1,0.115,0.00299,0,0.184,0.787,173.988,176587,"Yodel It!","A#","major","2017-01-30",0,4
"6360",2017,8,"Bulgaria","Romania","T",20,"ilinca ft. alex florea","""Yodel It!""","English",7,282,"f","Yodel It!",0.504,0.874,"A# major",-6.791,1,0.115,0.00299,0,0.184,0.787,173.988,176587,"Yodel It!","A#","major","2017-01-30",0,4
"6361",2017,2,"Bulgaria","Sweden","T",1,"robin bengtsson","""I Can't Go On""","English",3,227,"sf1","I Can't Go On",0.733,0.672,"E minor",-5.047,0,0.0427,0.0308,0,0.163,0.463,109.007,183990,"I Can´t Go On","E","minor","2017-02-26",0,1
"6362",2017,2,"Bulgaria","Sweden","T",24,"robin bengtsson","""I Can't Go On""","English",5,344,"f","I Can't Go On",0.733,0.672,"E minor",-5.047,0,0.0427,0.0308,0,0.163,0.463,109.007,183990,"I Can´t Go On","E","minor","2017-02-26",0,1
"6363",2017,5,"Croatia","Belgium","T",5,"blanche","""City Lights""","English",4,165,"sf1","City Lights",0.607,0.449,"C minor",-8.785,0,0.027,0.234,7.31e-06,0.208,0.142,129.947,174576,"City Lights","C","minor","2017-03-08",0,2.5
"6364",2017,5,"Croatia","Belgium","T",23,"blanche","""City Lights""","English",4,363,"f","City Lights",0.607,0.449,"C minor",-8.785,0,0.027,0.234,7.31e-06,0.208,0.142,129.947,174576,"City Lights","C","minor","2017-03-08",0,2.5
"6365",2017,8,"Croatia","Bulgaria","T",15,"kristian kostov","""Beautiful Mess""","English",1,403,"sf2","Beautiful Mess",0.408,0.506,"C minor",-8.24,0,0.0355,0.419,0,0.108,0.213,125.576,180952,"Beautiful Mess","C","minor","2017-03-13",0,4
"6366",2017,8,"Croatia","Bulgaria","T",25,"kristian kostov","""Beautiful Mess""","English",2,615,"f","Beautiful Mess",0.408,0.506,"C minor",-8.24,0,0.0355,0.419,0,0.108,0.213,125.576,180952,"Beautiful Mess","C","minor","2017-03-13",0,4
"6367",2017,3,"Croatia","France","T",26,"alma","""Requiem""","French, English",12,135,"f","Requiem (Eurovision version)",0.548,0.783,"B minor",-5.118,0,0.143,0.138,0,0.14,0.461,108.26,180538,"Requiem - Eurovision Version","B","minor","2017-03-15",0,1.5
"6368",2017,7,"Croatia","Italy","T",9,"francesco gabbani","""Occidentali's Karma""","Italian",6,334,"f","Occidentali's Karma",0.669,0.832,"A# major",-4.014,1,0.075,0.0424,3.89e-06,0.111,0.582,114.046,217625,"Occidentali's Karma - Radio Edit","A#","major","2017-02-09",0,3.5
"6369",2017,4,"Croatia","Moldova","T",12,"sunstroke project","""Hey, Mamma!""","English",2,291,"sf1","Hey Mamma",0.833,0.806,"A# minor",-5.946,0,0.113,0.231,0.00944,0.0681,0.64,110.098,179625,"Hey Mamma - Radio Edit","A#","minor","2017-02-20",0,2
"6370",2017,4,"Croatia","Moldova","T",7,"sunstroke project","""Hey, Mamma!""","English",3,374,"f","Hey Mamma",0.833,0.806,"A# minor",-5.946,0,0.113,0.231,0.00944,0.0681,0.64,110.098,179625,"Hey Mamma - Radio Edit","A#","minor","2017-02-20",0,2
"6371",2017,10,"Croatia","Portugal","T",9,"salvador sobral","""Amar pelos dois""","Portuguese",1,370,"sf1","Amar Pelos Dois",0.215,0.0952,"F major",-17.769,1,0.0358,0.853,0.00426,0.261,0.16,172.692,185080,"Amar Pelos Dois","F","major","2017-03-10",0,5
"6372",2017,10,"Croatia","Portugal","T",11,"salvador sobral","""Amar pelos dois""","Portuguese",1,758,"f","Amar Pelos Dois",0.215,0.0952,"F major",-17.769,1,0.0358,0.853,0.00426,0.261,0.16,172.692,185080,"Amar Pelos Dois","F","major","2017-03-10",0,5
"6373",2017,6,"Croatia","Romania","T",5,"ilinca ft. alex florea","""Yodel It!""","English",6,174,"sf2","Yodel It!",0.504,0.874,"A# major",-6.791,1,0.115,0.00299,0,0.184,0.787,173.988,176587,"Yodel It!","A#","major","2017-01-30",0,3
"6374",2017,6,"Croatia","Romania","T",20,"ilinca ft. alex florea","""Yodel It!""","English",7,282,"f","Yodel It!",0.504,0.874,"A# major",-6.791,1,0.115,0.00299,0,0.184,0.787,173.988,176587,"Yodel It!","A#","major","2017-01-30",0,3
"6375",2017,2,"Croatia","Sweden","T",1,"robin bengtsson","""I Can't Go On""","English",3,227,"sf1","I Can't Go On",0.733,0.672,"E minor",-5.047,0,0.0427,0.0308,0,0.163,0.463,109.007,183990,"I Can´t Go On","E","minor","2017-02-26",0,1
"6376",2017,2,"Croatia","Sweden","T",24,"robin bengtsson","""I Can't Go On""","English",5,344,"f","I Can't Go On",0.733,0.672,"E minor",-5.047,0,0.0427,0.0308,0,0.163,0.463,109.007,183990,"I Can´t Go On","E","minor","2017-02-26",0,1
"6377",2017,1,"Croatia","Netherlands","T",6,"og3ne","""Lights and Shadows""","English",4,200,"sf2","Lights and Shadows",0.408,0.728,"F# major",-5.186,1,0.0775,0.225,0,0.141,0.51,128.251,180113,"Lights and Shadows","F#","major","2017-03-04",0,0.5
"6378",2017,1,"Croatia","Netherlands","T",6,"og3ne","""Lights and Shadows""","English",11,150,"f","Lights and Shadows",0.408,0.728,"F# major",-5.186,1,0.0775,0.225,0,0.141,0.51,128.251,180113,"Lights and Shadows","F#","major","2017-03-04",0,0.5
"6379",2017,1,"Cyprus","Armenia","T",16,"artsvik","""Fly with Me""","English",7,152,"sf1","Fly With Me",0.579,0.803,"E minor",-4.893,0,0.148,0.79,0.0582,0.0813,0.396,180.03,179134,"Fly With Me","E","minor","2017-03-29",0,0.5
"6380",2017,1,"Cyprus","Armenia","T",5,"artsvik","""Fly with Me""","English",18,79,"f","Fly With Me",0.579,0.803,"E minor",-4.893,0,0.148,0.79,0.0582,0.0813,0.396,180.03,179134,"Fly With Me","E","minor","2017-03-29",0,0.5
"6381",2017,2,"Cyprus","Belgium","T",5,"blanche","""City Lights""","English",4,165,"sf1","City Lights",0.607,0.449,"C minor",-8.785,0,0.027,0.234,7.31e-06,0.208,0.142,129.947,174576,"City Lights","C","minor","2017-03-08",0,1
